blockNumber,transactionIndex
16619779,127
16619789,125
16619795,146
16619815,0
16619930,115
16620234,131
16620709,92
16625641,108
16626929,258
16626931,87
16626933,144
16626941,141
16626950,3
16628314,107
16628670,151
16631643,10
16634083,83
16634090,148
16634092,198
16634092,199
16634096,0
16638148,193
16640895,123
16640912,68
16640945,85
16641233,155
16641236,174
16641241,157
16641242,162
16641261,3
16642638,88
16643188,107
16644157,88
16646231,3
16646526,162
16646766,90
16646782,92
16646794,100
16646836,123
16647160,68
16648372,156
16648377,142
16648385,112
16648393,165
16648393,166
16649035,55
16651620,125
16652161,137
16654114,80
16654159,53
16654178,91
16654392,89
16654465,70
16655188,83
16655205,80
16655463,77
16655464,123
16655465,75
16655467,111
16655475,0
16656270,305
16657717,63
16658041,60
16658133,143
16660878,7
16661153,126
16661239,8
16661266,98
16661356,58
16661388,82
16661425,76
16661819,130
16661979,129
16662033,204
16662228,84
16662251,122
16662475,162
16662575,108
16662578,109
16662586,125
16662588,162
16662588,163
16663388,216
16664547,86
16667378,72
16667421,87
16667446,60
16667522,101
16668129,92
16668300,139
16668385,116
16668395,92
16668408,112
16668413,104
16668447,41
16668562,101
16668762,129
16669694,148
16669695,131
16669697,165
16669700,187
16669711,0
16670493,36
16670513,91
16671390,23
16676815,114
16676817,156
16676820,138
16676825,116
16676827,0
16677633,163
16678974,239
16680541,195
16681785,150
16683044,57
16683680,68
16683923,124
16683928,92
16683934,126
16683935,115
16683939,0
16684011,251
16684056,137
16684118,153
16684177,171
16684179,85
16684254,126
16688204,180
16690138,75
16691040,154
16691041,122
16691059,142
16691061,177
16691065,3
16691850,80
16697188,91
16698051,1
16698138,135
16698144,205
16698144,206
16698155,124
16698177,3
16698178,185
16698944,158
16701853,162
16703747,78
16704148,112
16704678,117
16704762,118
16705241,133
16705242,85
16705252,198
16705252,199
16705262,0
16705349,104
16705630,90
16705667,110
16705695,89
16705764,93
16705988,117
16706559,8
16706722,132
16706907,178
16706989,231
16707007,230
16707007,231
16707075,126
16707568,96
16708422,129
16708483,156
16708735,103
16710490,70
16710749,111
16710851,121
16710953,65
16711049,86
16711097,65
16711097,77
16711268,83
16711361,93
16711546,137
16711764,79
16711851,126
16712035,84
16712069,2
16712191,145
16712352,110
16712354,172
16712354,173
16712361,123
16712363,0
16712806,96
16712841,107
16712890,94
16712906,80
16712991,95
16713344,166
16713472,87
16713547,93
16713553,126
16713640,65
16713745,101
16713989,169
16714589,52
16716891,107
16716913,105
16716935,67
16716953,83
16717108,49
16717140,82
16717178,142
16717218,107
16717675,16
16717983,10
16718021,134
16718168,80
16718174,83
16718187,102
16718299,85
16718322,66
16718332,79
16718338,78
16718346,103
16718448,92
16718471,191
16718746,95
16718779,150
16718858,114
16718866,108
16719125,77
16719188,119
16719210,138
16719471,125
16719474,139
16719480,114
16719483,166
16719486,0
16719644,105
16719710,138
16721929,104
16724338,181
16724368,91
16724383,70
16724413,125
16724425,124
16724439,174
16724456,100
16724469,87
16724482,150
16724490,82
16724815,56
16726600,144
16726604,110
16726606,133
16726609,110
16726613,3
16727412,79
16731502,165
16731976,69
16732232,124
16733241,73
16733715,121
16733719,147
16733719,148
16733745,191
16733752,0
16734521,69
16739839,76
16740828,154
16740828,155
16740831,123
16740832,86
16740832,122
16740862,0
16741629,139
16745096,218
16745169,235
16746752,83
16746882,67
16746946,97
16747927,175
16747927,176
16747927,177
16747928,90
16747948,0
16748182,130
16751279,114
16751536,141
16753054,138
16753363,119
16753942,110
16753986,216
16754039,133
16754222,197
16754269,135
16755017,91
16755021,178
16755032,135
16755038,90
16755041,0
16755830,165
16756293,74
16756795,138
16757239,114
16757364,137
16760741,127
16760743,135
16760762,63
16760848,88
16760978,118
16761302,68
16762075,60
16762136,163
16762139,111
16762140,120
16762146,159
16762159,3
16762355,176
16768154,90
16768683,107
16769254,129
16769257,122
16769262,161
16769269,130
16769273,136
16769277,0
16769314,88
16769353,92
16776368,108
16776381,140
16776382,119
16776388,229
16776408,0
16776409,102
16777175,113
16780084,41
16781984,97
16782122,112
16782761,192
16782788,127
16782803,76
16782977,106
16783036,107
16783212,125
16783232,128
16783478,137
16783481,222
16783481,223
16783502,126
16783520,0
16783948,113
16787330,82
16789917,110
16790592,78
16790598,66
16790600,56
16790630,97
16790635,0
16791399,67
16795655,21
16795984,154
16796407,88
16796521,153
16796665,94
16797673,122
16797674,160
16797674,161
16797705,126
16797709,0
16798478,97
16803488,87
16804783,111
16804785,104
16804789,147
16804793,126
16804794,3
16805594,312
16808687,109
16808903,62
16808918,63
16808931,119
16809041,93
16809084,72
16809106,97
16809593,57
16809635,133
16809656,94
16809844,66
16810217,92
16810222,86
16810232,113
16810407,71
16810669,159
16810993,145
16811170,96
16811286,77
16811309,79
16811336,92
16811658,337
16811783,79
16811808,34
16811822,176
16811868,138
16811878,72
16811891,132
16811891,133
16811899,76
16811904,93
16811904,101
16811919,0
16811932,33
16811969,101
16812026,186
16812074,99
16812106,83
16812174,52
16812185,97
16812204,160
16812228,181
16812316,107
16812400,197
16812521,151
16812829,103
16812856,111
16812912,64
16812954,79
16812954,125
16812969,120
16814385,79
16816617,100
16816854,90
16816862,147
16816868,90
16817383,253
16817420,238
16817625,167
16817710,140
16817866,90
16817910,128
16817940,159
16817953,98
16817957,164
16817968,87
16817972,97
16817975,88
16817990,74
16818085,4
16818457,117
16818894,114
16818900,150
16818904,99
16819016,172
16819022,92
16819030,108
16819043,113
16819054,4
16819439,140
16820678,146
16822357,277
16822871,147
16822925,144
16824121,340
16824361,107
16824662,114
16824735,107
16824895,110
16824938,101
16824962,125
16824981,74
16825018,61
16825331,111
16825388,283
16825549,79
16826131,134
16826139,84
16826145,93
16826171,42
16826171,69
16826944,80
16831845,102
16831900,108
16832032,81
16832670,62
16833060,135
16833239,202
16833258,144
16833260,89
16833260,90
16833275,0
16833360,180
16834487,123
16836074,119
16837216,141
16837231,74
16837240,88
16838161,130
16838175,97
16838738,129
16838740,161
16838762,109
16838774,73
16838782,17
16838905,133
16839041,109
16839228,93
16839237,135
16839242,99
16839933,94
16840352,77
16840355,176
16840362,84
16840371,89
16840387,5
16844153,144
16844182,51
16844669,205
16845299,123
16845481,93
16845661,67
16846324,105
16846562,88
16846575,227
16846580,190
16846617,156
16846628,135
16846651,63
16846709,136
16846743,90
16847479,84
16847482,105
16847492,165
16847500,117
16847513,0
16848523,192
16851593,91
16852251,78
16852439,80
16852644,147
16852650,80
16852684,128
16852711,20
16852713,61
16852716,191
16852725,138
16852732,127
16852861,71
16852868,181
16852877,106
16852884,166
16852969,158
16852981,193
16852988,132
16852989,113
16853131,284
16853166,0
16853179,133
16853455,81
16853460,97
16853593,139
16853601,107
16853835,125
16853848,101
16854586,149
16854586,150
16854592,158
16854598,140
16854618,0
16854706,108
16854812,103
16854816,143
16854892,91
16854988,73
16855005,87
16855007,17
16855026,106
16855057,133
16855070,192
16855149,108
16855166,96
16855191,76
16855204,113
16855208,103
16855213,88
16855215,70
16855215,81
16855286,258
16855299,140
16855306,202
16855310,136
16855323,13
16855356,210
16855359,109
16855366,96
16855367,123
16855369,156
16855373,129
16855403,115
16855434,159
16855522,119
16855556,95
16855561,179
16855573,151
16855584,118
16855685,132
16855689,331
16855704,93
16855734,133
16855777,104
16855804,118
16855889,140
16855911,179
16855936,123
16855944,98
16855962,131
16855965,103
16856212,108
16856558,97
16856744,99
16856756,86
16856764,80
16856866,119
16857002,261
16857056,167
16857086,80
16857098,83
16857204,91
16857215,171
16857567,109
16857624,167
16857660,48
16857710,166
16857723,51
16857729,89
16857812,126
16857832,264
16857851,58
16857873,83
16857915,104
16857987,143
16858106,98
16858130,120
16858152,103
16858158,90
16858289,82
16858296,72
16858303,80
16858325,117
16858366,213
16858402,211
16858402,212
16858409,92
16858411,53
16858487,99
16858489,176
16858546,107
16858566,108
16858573,58
16858578,93
16858578,101
16858605,14
16858610,115
16858640,132
16858653,129
16858712,69
16858716,83
16858724,91
16858769,184
16858775,92
16858828,69
16858852,100
16858853,78
16858853,92
16858877,72
16858948,116
16859036,93
16859038,56
16859104,94
16859108,148
16859114,10
16859132,17
16859153,84
16859267,82
16859319,98
16859334,82
16859348,82
16859351,81
16859357,71
16859401,144
16859412,87
16859414,82
16859461,75
16859464,115
16859482,78
16859533,74
16859547,230
16859553,125
16859557,121
16859562,111
16859620,152
16859643,51
16859648,56
16859704,67
16859716,48
16859721,59
16859736,92
16859739,76
16859748,108
16859755,102
16859776,87
16859794,77
16859817,50
16859817,105
16859819,131
16859838,111
16859840,106
16859905,113
16859912,47
16859937,103
16860061,56
16860081,74
16860105,113
16860118,28
16860141,124
16860176,87
16860212,64
16860230,174
16860270,84
16860290,76
16860332,66
16860353,129
16860372,112
16860390,72
16860399,74
16860415,171
16860441,210
16860450,83
16860452,86
16860496,70
16860508,103
16860512,54
16860573,184
16860584,92
16860603,84
16860605,70
16860632,63
16860649,113
16860675,178
16860681,78
16860696,78
16860722,113
16860738,76
16860749,62
16860783,73
16860786,67
16860865,104
16860913,63
16860918,45
16861001,12
16861016,64
16861046,126
16861088,64
16861158,83
16861222,21
16861282,11
16861282,118
16861283,106
16861294,103
16861299,92
16861303,121
16861326,85
16861489,134
16861517,54
16861560,98
16861709,95
16861712,148
16861713,171
16861714,152
16861745,0
16861788,134
16861885,51
16861893,99
16861904,118
16862016,147
16862018,109
16862306,128
16862332,129
16862372,161
16862428,152
16862482,201
16862535,180
16862577,142
16862588,202
16863162,35
16863194,128
16863458,90
16863561,120
16864880,114
16865350,114
16865358,105
16865433,136
16865634,214
16865637,123
16865657,103
16865783,12
16865807,318
16865961,111
16865976,132
16866063,192
16866145,123
16866280,130
16866300,16
16866312,134
16866451,121
16866498,133
16866858,219
16866937,166
16867010,129
16867063,84
16867105,191
16867148,141
16867354,111
16867379,130
16867515,106
16867517,144
16867546,90
16867725,174
16867772,97
16867796,95
16867802,115
16867836,85
16867844,94
16867993,95
16868188,134
16868425,119
16868560,81
16868582,111
16868828,139
16868829,169
16868831,179
16868834,95
16868834,112
16869132,170
16869144,124
16869181,111
16869204,93
16869694,141
16870673,114
16871250,230
16872503,85
16872695,7
16872720,110
16872722,65
16872784,86
16872938,199
16872993,108
16873123,119
16873137,134
16873170,144
16873185,47
16873189,100
16873193,131
16873201,12
16873204,117
16873394,38
16873418,106
16873491,95
16873492,90
16873495,109
16873569,109
16873584,52
16873646,76
16873680,93
16873690,144
16873711,166
16873745,89
16873746,93
16873819,73
16873852,122
16873893,57
16874013,103
16874014,75
16874031,104
16874077,111
16874198,161
16874233,135
16874238,101
16874243,102
16874251,95
16874287,125
16874341,104
16874358,118
16874365,94
16874371,117
16874386,17
16874424,98
16874463,98
16874486,136
16874539,73
16874544,135
16874549,134
16874614,59
16874674,86
16874680,96
16874778,128
16874858,87
16874911,75
16874948,59
16874961,44
16875040,211
16875063,183
16875078,114
16875090,148
16875113,74
16875116,133
16875159,240
16875167,136
16875175,107
16875187,117
16875199,186
16875212,104
16875217,92
16875239,67
16875313,180
16875333,5
16875338,70
16875460,132
16875492,99
16875532,46
16875571,122
16875601,104
16875731,98
16875763,93
16875913,130
16875946,109
16875954,180
16875957,150
16875959,134
16875983,143
16875991,0
16875991,243
16876018,115
16876034,158
16876036,80
16876047,137
16876068,132
16876379,167
16876403,85
16876412,251
16876426,207
16876481,291
16877626,33
16879183,160
16879522,68
16879551,69
16879597,92
16879703,88
16880442,103
16880444,122
16880447,128
16880565,52
16880648,45
16880777,134
16880798,161
16880827,202
16880871,103
16880972,83
16881029,81
16881051,126
16881054,85
16881087,86
16881161,141
16881253,4
16881262,92
16881382,110
16881401,291
16881403,206
16881414,44
16881444,141
16881472,87
16881488,103
16881542,136
16881581,91
16881591,125
16881599,93
16881624,86
16881881,109
16881886,85
16881893,143
16881941,118
16881969,77
16881979,81
16882033,92
16882043,128
16882048,126
16882101,99
16882238,102
16882250,265
16882254,101
16882365,124
16882442,128
16882610,101
16882888,112
16882916,91
16882934,65
16882944,59
16883076,135
16883076,136
16883085,132
16883087,161
16883102,0
16883175,153
16883191,183
16883248,124
16883261,110
16883558,114
16886378,13
16887395,81
16887940,180
16888143,112
16888195,135
16888216,64
16888240,103
16888241,92
16888268,52
16888316,89
16888328,320
16888402,82
16888445,17
16888478,65
16888488,132
16888720,85
16888851,86
16888860,131
16888871,86
16888991,132
16889000,85
16889000,112
16889064,230
16889163,118
16889185,72
16889195,75
16889685,120
16889721,126
16889750,107
16889769,137
16889780,148
16889848,109
16889863,127
16890183,135
16890184,116
16890203,121
16890208,126
16890209,0
16890647,202
16890824,168
16890872,161
16891100,51
16893254,86
16893720,128
16893856,102
16894135,320
16894155,155
16894351,87
16894410,135
16894422,127
16894463,145
16894491,83
16894718,153
16894815,69
16894972,109
16895229,132
16895267,111
16895269,97
16895311,116
16895321,303
16895484,109
16895546,88
16895625,115
16895625,129
16895636,100
16895669,100
16895846,120
16895920,47
16895949,137
16895966,95
16896004,95
16896166,113
16896277,168
16896796,113
16896877,250
16896945,131
16896974,126
16897303,94
16897309,173
16897312,64
16897335,97
16897340,1
16897777,92
16897793,128
16898053,171
16898307,378
16898439,146
16898661,85
16898724,122
16898736,93
16899261,186
16899864,135
16900311,103
16900356,88
16900416,132
16900564,42
16900604,49
16900618,26
16900740,172
16900818,166
16900828,82
16900840,162
16900845,114
16900869,237
16900901,14
16900908,7
16900992,118
16901007,70
16901022,109
16901030,14
16901037,40
16901049,8
16901059,90
16901106,99
16901188,77
16901207,37
16901224,180
16901246,114
16901267,99
16901299,92
16901303,19
16901324,5
16901346,95
16901365,63
16901371,115
16901374,74
16901379,105
16901382,22
16901385,120
16901387,118
16901393,119
16901395,101
16901451,21
16901473,22
16901602,119
16901739,123
16901767,87
16901847,73
16901909,165
16901929,101
16901947,115
16901958,98
16901975,191
16902010,98
16902036,125
16902041,119
16902081,187
16902348,133
16902391,77
16902408,97
16902433,105
16902437,196
16902516,118
16902527,116
16902533,170
16902542,85
16902576,108
16902794,99
16902812,98
16902822,96
16902834,109
16902842,100
16902861,91
16902913,139
16902922,142
16902961,83
16902974,101
16903002,164
16903045,133
16903097,77
16903132,76
16903174,96
16903182,122
16903191,181
16903204,114
16903210,103
16903216,127
16903219,103
16903228,38
16903288,156
16903311,172
16903313,80
16903321,100
16903330,120
16903362,208
16903367,97
16903382,95
16903408,122
16903462,148
16903524,101
16903548,115
16903554,136
16903559,191
16903609,105
16903628,3
16903663,105
16903684,95
16903702,119
16903723,118
16903729,146
16903743,118
16903789,58
16903863,94
16904054,136
16904080,106
16904127,95
16904162,90
16904325,186
16904329,105
16904395,94
16904428,96
16904433,74
16904435,81
16904442,74
16904462,0
16904519,96
16904531,95
16904554,112
16904778,78
16904819,84
16904985,102
16905227,19
16905247,99
16905265,133
16905276,102
16905303,155
16905347,119
16905357,102
16905656,87
16905727,120
16905960,75
16905990,55
16906069,17
16906316,15
16906319,75
16906340,113
16906832,119
16906890,104
16906951,103
16906968,142
16906971,81
16906979,86
16907071,88
16907071,97
16907079,79
16907083,95
16907088,118
16907091,166
16907092,122
16907099,109
16907104,216
16907112,101
16907117,79
16907126,132
16907135,97
16907189,120
16907381,169
16907476,84
16907489,69
16907489,84
16907571,154
16907600,78
16907680,139
16907831,70
16907849,84
16907915,101
16907977,75
16908151,126
16908247,170
16908263,81
16908306,89
16908327,94
16908352,116
16908376,66
16908377,88
16908401,101
16908423,106
16908498,108
16908518,91
16908533,59
16908741,87
16908808,69
16908918,4
16908935,256
16908942,137
16908952,129
16908960,92
16908968,65
16908992,82
16909007,74
16909017,92
16909043,51
16909052,146
16909077,120
16909128,129
16909147,100
16909200,90
16909242,105
16909297,21
16909362,75
16909431,4
16909443,153
16909453,71
16909479,76
16909492,2
16909508,60
16909514,35
16909523,104
16909527,52
16909531,171
16909564,69
16909589,110
16909620,111
16909631,99
16909660,76
16909691,62
16909724,72
16909767,114
16909803,128
16909836,88
16909912,118
16909935,84
16909969,58
16909979,118
16909986,31
16910022,1
16910028,126
16910117,144
16910184,90
16910212,119
16910254,133
16910266,6
16910292,89
16910371,122
16910373,101
16910379,118
16910387,306
16910405,65
16910543,128
16910577,135
16910622,107
16910652,107
16910653,116
16910655,200
16910720,357
16910778,125
16910799,148
16910847,81
16910852,96
16910939,89
16911018,220
16911065,63
16911131,118
16911194,82
16911216,92
16911241,91
16911271,143
16911277,125
16911287,87
16911289,105
16911298,93
16911312,162
16911319,119
16911320,85
16911335,164
16911339,105
16911352,93
16911373,146
16911378,164
16911389,114
16911414,80
16911421,113
16911453,101
16911495,1
16911549,78
16911549,124
16911551,61
16911557,165
16911563,132
16911567,92
16911580,132
16911584,122
16911586,0
16911589,112
16911592,116
16911610,127
16911617,8
16911619,112
16911631,131
16911632,13
16911640,82
16911644,82
16911656,101
16911668,98
16911696,237
16911697,84
16911697,88
16911704,10
16911707,130
16911723,130
16911739,101
16911742,95
16911764,79
16911772,213
16911773,135
16911835,158
16911841,128
16911843,120
16911847,103
16911889,108
16911902,89
16911913,93
16911914,127
16911917,144
16911924,336
16911987,131
16911992,72
16911992,107
16912006,72
16912009,168
16912030,90
16912031,143
16912039,120
16912055,87
16912070,183
16912135,137
16912178,78
16912234,144
16912260,154
16912293,97
16912342,82
16912384,98
16912396,107
16912411,131
16912505,188
16912543,98
16912560,92
16912560,139
16912566,161
16912578,131
16912592,132
16913319,147
16913351,120
16913510,70
16913589,138
16913591,102
16913659,82
16913772,90
16913908,108
16914628,226
16914655,144
16914663,173
16914914,123
16915026,234
16915098,106
16915128,185
16915143,100
16915175,90
16915281,138
16915414,139
16915453,64
16915466,129
16915511,112
16915535,103
16915632,99
16915650,51
16915658,91
16915697,220
16915709,126
16915739,77
16915806,90
16915897,205
16915981,124
16916018,122
16916033,108
16916063,75
16916121,123
16916127,74
16916140,27
16916141,109
16916154,70
16916163,92
16916247,114
16916259,119
16916264,51
16916315,325
16916318,197
16916345,88
16916471,118
16916479,91
16916500,90
16916522,117
16916527,106
16916529,104
16916554,111
16916576,103
16916597,144
16916613,138
16916684,70
16916735,128
16916763,170
16916881,110
16916960,147
16916979,144
16917070,161
16917127,102
16917139,77
16917234,188
16917293,146
16917312,91
16917429,127
16917438,94
16917449,158
16917532,98
16917695,97
16917743,92
16917806,116
16917819,111
16917828,248
16917831,113
16917838,257
16917847,71
16917856,130
16917879,110
16918074,110
16918077,81
16918173,143
16918235,90
16918267,95
16918284,119
16918295,63
16918352,101
16918375,127
16918402,115
16918484,156
16918574,98
16918651,133
16918658,97
16918664,113
16918672,121
16918680,121
16918688,77
16918699,0
16918766,150
16918802,165
16918887,149
16919454,109
16919767,168
16919790,162
16921917,55
16921957,107
16922882,303
16922958,59
16923031,286
16923037,169
16923108,145
16923197,102
16923254,88
16923323,169
16923334,254
16923432,180
16923659,74
16923928,107
16923969,112
16924179,113
16924224,115
16924239,139
16924459,72
16924519,117
16924765,126
16924798,116
16924955,128
16925184,240
16925216,188
16925291,99
16925377,81
16925573,139
16925737,117
16925776,129
16925777,192
16925781,279
16925791,103
16925804,0
16926059,176
16926583,471
16926757,163
16927648,166
16928443,115
16929409,189
16929429,82
16929443,91
16929686,107
16930128,114
16930639,98
16930693,162
16930719,122
16930880,93
16930977,158
16931259,102
16931282,108
16931410,281
16931652,119
16931885,234
16932011,136
16932126,109
16932208,138
16932245,63
16932250,249
16932614,106
16932788,139
16932895,105
16932896,92
16932897,133
16932912,94
16932931,0
16933701,111
16933767,142
16934870,127
16935539,74
16935817,92
16936101,100
16936269,74
16936730,132
16936966,138
16936988,134
16937106,161
16937384,84
16937473,125
16937542,424
16937683,97
16937890,164
16938276,92
16938460,163
16938511,375
16938522,167
16938536,128
16938544,148
16938575,107
16938583,129
16938600,145
16938606,143
16938630,115
16938766,444
16939005,138
16939025,128
16939049,116
16939064,392
16939065,208
16939113,102
16939123,96
16939189,144
16939198,203
16939217,104
16939261,120
16939383,119
16939428,96
16939658,207
16939720,122
16939786,144
16939831,123
16939852,138
16939854,150
16939855,89
16939890,123
16939901,209
16939916,99
16940003,266
16940014,99
16940017,105
16940023,227
16940032,0
16940813,282
16947109,354
16947126,117
16947132,86
16947133,170
16947148,200
16947175,0
16947473,139
16949069,57
16949175,159
16949935,117
16949947,70
16950012,328
16950130,110
16950851,104
16950859,112
16950914,90
16950935,105
16950957,55
16951154,148
16951164,166
16951164,170
16951172,91
16951190,147
16951241,104
16951250,187
16951284,126
16951780,90
16951888,153
16951898,136
16951932,112
16951965,93
16952298,109
16952307,108
16952547,182
16952551,103
16952772,109
16952842,113
16953061,100
16953102,90
16953143,160
16953269,57
16953379,73
16953587,113
16953662,159
16953740,125
16953750,96
16954004,112
16954090,86
16954241,99
16954251,66
16954254,86
16954275,199
16954281,0
16954524,96
16956006,87
16956019,11
16956082,117
16956102,93
16956150,145
16957068,101
16957079,96
16957293,42
16958354,73
16958603,148
16958990,73
16959139,175
16959287,115
16959494,111
16959623,73
16960044,168
16960302,132
16960510,77
16960999,105
16961018,117
16961038,66
16961218,84
16961242,135
16961274,100
16961352,89
16961362,80
16961387,93
16961393,77
16961395,0
16961395,146
16961506,96
16961510,115
16961518,203
16961518,205
16961526,118
16961556,118
16961566,117
16961569,120
16961614,176
16962624,144
16962647,76
16963738,75
16964058,72
16965740,102
16966462,80
16967286,242
16967758,99
16967946,197
16968270,127
16968436,71
16968443,64
16968447,88
16968493,31
16968493,32
16969244,208
16970180,123
16970957,143
16972453,205
16973159,83
16975004,128
16975079,110
16975268,132
16975468,134
16975473,95
16975517,117
16975519,118
16975547,150
16976270,86
16982022,103
16982028,109
16982521,78
16982531,62
16982556,64
16982567,67
16982571,0
16983328,105
16985916,148
16985930,99
16989523,65
16989524,87
16989529,164
16989543,86
16989549,0
16989790,113
16992602,103
16994155,373
16994954,76
16994979,147
16995039,165
16995291,92
16996558,84
16996565,87
16996584,161
16996588,84
16996593,0
16996594,72
16999134,159
16999474,144
16999594,150
17001621,40
17001779,98
17002578,157
17004393,65
17004838,93
17004842,104
17004869,66
17004875,54
17004877,121
17004926,0
17006463,54
17007060,105
17007686,52
17008271,238
17009068,16
17009579,92
17009780,1
17010126,109
17010661,92
17010688,96
17010694,107
17010697,98
17010723,51
17010726,0
17013114,150
17013267,131
17013404,178
17013466,67
17013828,85
17013901,79
17014183,76
17014355,64
17014378,79
17014416,123
17015123,139
17015421,89
17016183,68
17016201,87
17017621,241
17017746,204
17017748,200
17017753,147
17017777,118
17017785,132
17017852,141
17017901,105
17017950,138
17019175,120
17020085,154
17021563,55
17023855,119
17023870,329
17024800,131
17024801,91
17024835,97
17024843,186
17024844,0
17024882,188
17030178,57
17030221,123
17030508,186
17030563,132
17030581,87
17031083,116
17031873,73
17031876,36
17031882,61
17031918,152
17031924,0
17036405,44
17036418,123
17036437,227
17037981,191
17038420,120
17038496,69
17038497,102
17038519,164
17038537,114
17038550,178
17038958,63
17039505,238
17040060,67
17040606,91
17041184,72
17041770,57
17042359,128
17042942,56
17043528,105
17044010,4
17044116,90
17044479,105
17044490,41
17044565,111
17044585,125
17044603,218
17044697,55
17045281,90
17045355,98
17045366,88
17045369,87
17045400,108
17045403,60
17045862,86
17047026,100
17049351,87
17050910,94
17051351,77
17051366,69
17052208,6
17052222,16
17052357,126
17052374,59
17052391,57
17052392,61
17052431,0
17059402,77
17059404,104
17059405,31
17059429,30
17059432,0
17059433,54
17059643,15
17062371,117
17062715,91
17066446,86
17066452,91
17066457,113
17066478,63
17066479,1
17066900,118
17070547,26
17073514,96
17073516,63
17073543,110
17073549,86
17073552,0
17080589,86
17080591,102
17080595,95
17080605,128
17080630,0
17087651,86
17087653,119
17087661,71
17087684,75
17087690,0
17087808,102
17088280,124
17094708,79
17094712,69
17094725,104
17094734,17
17094734,18
17101827,71
17101832,59
17101842,109
17101851,85
17101874,1
17108956,62
17108961,41
17108966,47
17108980,41
17108998,6
17116099,66
17116104,89
17116119,110
17116119,111
17116131,0
17121778,48
17123225,50
17123228,140
17123237,99
17123239,89
17123252,0
17130352,75
17130355,78
17130373,104
17130376,70
17130380,0
17131441,113
17137457,82
17137460,72
17137470,106
17137495,77
17137496,5
17141631,127
17144570,99
17144593,95
17144596,94
17144617,71
17144630,87
17151701,107
17151727,76
17151736,112
17151745,68
17151747,0
17153979,94
17158807,84
17158830,82
17158853,74
17158858,71
17158865,0
17159425,51
17159426,81
17159454,117
17159458,67
17162272,96
17164787,13
17165924,92
17165937,84
17165967,66
17165974,100
17165986,0
17165987,57
17170295,18
17173032,57
17173060,113
17173061,97
17173086,106
17173091,0
17173091,109
17173842,86
17178234,21
17180138,84
17180148,103
17180162,84
17180171,89
17180184,87
17180940,78
17185284,602
17187250,129
17187256,157
17187276,126
17187299,144
17187303,0
17188054,68
17194377,121
17194387,123
17194389,109
17194401,228
17194425,8
17195188,143
17201505,126
17201505,128
17201523,104
17201527,127
17201532,88
17202026,138
17208611,137
17208632,90
17208637,86
17208640,81
17208645,3
17209412,103
17215729,84
17215730,69
17215735,79
17215749,143
17215749,144
17216525,122
17221726,135
17222846,72
17222847,149
17222848,96
17222849,73
17222868,0
17225330,56
17228520,138
17229949,83
17229962,122
17229974,88
17229987,107
17229995,6
17237055,110
17237082,76
17237085,68
17237086,111
17237095,0
17237096,100
17243023,19
17244077,104
17244091,133
17244100,122
17244112,77
17244114,0
17244959,59
17249453,81
17249464,54
17250430,133
17251000,71
17251007,78
17251009,108
17251025,59
17251039,1
17251872,145
17251882,126
17254344,58
17258044,85
17258049,57
17258070,106
17258072,107
17258098,0
17265124,101
17265126,176
17265137,104
17265154,106
17265162,0
17266004,0
17271744,65
17272708,3
17273011,110
17279454,3
17283434,88
17283632,115
17286461,10
17287188,93
17287794,101
17287925,159
17288158,148
17288237,44
17289897,97
17293521,212
17294288,229
17296357,77
17299790,90
17300635,6
17301389,79
17302948,42
17305531,44
17306267,128
17307714,0
17308492,85
17311268,78
17314736,68
17314816,2
17314877,40
17321909,5
17322679,90
17329007,3
17329798,202
17335192,8
17335596,113
17336142,4
17336910,119
17343240,96
17344021,279
17350349,1
17351146,64
17354794,109
17356726,113
17357492,3
17357521,11
17358127,83
17360263,93
17362215,148
17364611,3
17364970,136
17368065,73
17368579,85
17371713,0
17372491,98
17373702,96
17376533,125
17378796,75
17378808,69
17378828,0
17379279,16
17379608,175
17385929,0
17386714,97
17390356,50
17391383,7
17393019,0
17393799,104
17397875,90
17399788,97
17400142,0
17403378,127
17403513,79
17407203,9
17407411,96
17413395,170
17414291,0
17421378,1
17424053,105
17426730,115
17428474,4
17435566,3
17442650,0
17449743,0
17450680,138
17454280,135
17456860,0
17463961,0
17471058,0
17473362,107
17478156,0
17485260,0
17492370,0
17499496,6
17502622,79
17505370,112
17506646,0
17513765,0
17520879,0
17528012,0
17533965,101
17535108,8
17542227,0
17549355,0
17556465,0
17563567,0
17570665,0
17577788,0
17584925,0
17592066,0
17599165,0
17606292,0
17613416,0
17620530,0
17627651,0
17634785,0
17641888,0
17648804,82
17649007,0
17656117,0
17659306,214
17663231,0
17663659,121
17670340,0
17677457,0
17684545,1
17691669,0
17698750,0
17704728,106
17705813,0
17712947,0
17720090,0
17727208,0
17734348,4
17741489,0
17748634,0
17754991,79
17755785,12
17762931,0
17770078,0
17777223,123
17784409,0
17791533,0
17798675,0
17805821,0
17812555,138
17812960,0
17820117,0
17827287,0
17832083,62
17834448,0
17837679,90
17840836,95
17841596,0
17848738,0
17855890,0
17863024,37
17870177,0
17877312,0
17884007,115
17884454,105
17891613,122
17897456,84
17898768,0
17905914,0
17913055,0
17920218,0
17927361,34
17934527,0
17941659,63
17946733,96
17948792,0
17955955,0
17963090,0
17970228,0
17977381,0
17984530,0
17991689,0
17998816,0
18005977,0
18013110,2
18020255,0
18027398,0
18034528,0
18041677,0
